RTC-S1 Burst ID, SAFE file ID, Absolute Orbit
T173-370063-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370063-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370063-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370064-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370064-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370064-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370065-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370065-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370065-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370066-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370066-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370066-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370067-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370067-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370067-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370068-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370068-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370068-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370069-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370069-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370069-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370070-IW1, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370070-IW2, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
T173-370070-IW3, S1B_IW_SLC__1SDV_20171230T133951_20171230T134017_008949_00FF77_F395-SLC, 8949
